"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
10 Aug 2024 04:24:00.000,2339.564675,5311.004355,-3691.671500,-5.977741,-0.268601,-4.174763
10 Aug 2024 04:25:00.000,1975.928409,5284.828080,-3933.836255,-6.139520,-0.603387,-3.894429
10 Aug 2024 04:26:00.000,1603.303005,5238.677164,-4158.659597,-6.277264,-0.934214,-3.596928
10 Aug 2024 04:27:00.000,1223.150393,5172.826434,-4365.150443,-6.390328,-1.259843,-3.283571
10 Aug 2024 04:28:00.000,836.968265,5087.624235,-4552.398528,-6.478165,-1.579063,-2.955738
10 Aug 2024 04:29:00.000,446.284142,4983.490613,-4719.578409,-6.540328,-1.890697,-2.614876
10 Aug 2024 04:30:00.000,52.649282,4860.915236,-4865.953114,-6.576474,-2.193601,-2.262487
10 Aug 2024 04:31:00.000,-342.367522,4720.455065,-4990.877383,-6.586362,-2.486677,-1.900125
10 Aug 2024 04:32:00.000,-737.186259,4562.731782,-5093.800516,-6.569858,-2.768866,-1.529386
10 Aug 2024 04:33:00.000,-1130.222073,4388.428995,-5174.268800,-6.526936,-3.039163,-1.151905
10 Aug 2024 04:34:00.000,-1519.891696,4198.289219,-5231.927509,-6.457674,-3.296611,-0.769346
10 Aug 2024 04:35:00.000,-1904.619892,3993.110661,-5266.522468,-6.362262,-3.540311,-0.383396
10 Aug 2024 04:36:00.000,-2282.845901,3773.743817,-5277.901173,-6.240993,-3.769419,0.004245
10 Aug 2024 04:37:00.000,-2653.029847,3541.087887,-5266.013463,-6.094269,-3.983155,0.391867
10 Aug 2024 04:38:00.000,-3013.659086,3296.087049,-5230.911744,-5.922596,-4.180802,0.777761
10 Aug 2024 04:39:00.000,-3363.254470,3039.726570,-5172.750752,-5.726584,-4.361707,1.160226
10 Aug 2024 04:40:00.000,-3700.376496,2773.028809,-5091.786877,-5.506944,-4.525286,1.537578
10 Aug 2024 04:41:00.000,-4023.631319,2497.049101,-4988.377030,-5.264487,-4.671025,1.908151
10 Aug 2024 04:42:00.000,-4331.676597,2212.871547,-4862.977069,-5.000118,-4.798480,2.270312
10 Aug 2024 04:43:00.000,-4623.227153,1921.604735,-4716.139791,-4.714837,-4.907278,2.622465
10 Aug 2024 04:44:00.000,-4897.060419,1624.377396,-4548.512495,-4.409730,-4.997120,2.963058
10 Aug 2024 04:45:00.000,-5152.021646,1322.334024,-4360.834126,-4.085971,-5.067781,3.290589
10 Aug 2024 04:46:00.000,-5387.028851,1016.630461,-4153.932023,-3.744811,-5.119107,3.603614
10 Aug 2024 04:47:00.000,-5601.077490,708.429487,-3928.718265,-3.387579,-5.151021,3.900753
10 Aug 2024 04:48:00.000,-5793.244821,398.896412,-3686.185655,-3.015673,-5.163516,4.180696
10 Aug 2024 04:49:00.000,-5962.693957,89.194693,-3427.403343,-2.630555,-5.156659,4.442210
10 Aug 2024 04:50:00.000,-6108.677568,-219.518405,-3153.512110,-2.233747,-5.130591,4.684142
10 Aug 2024 04:51:00.000,-6230.541239,-526.096088,-2865.719345,-1.826823,-5.085520,4.905425
10 Aug 2024 04:52:00.000,-6327.726451,-829.406242,-2565.293714,-1.411405,-5.021725,5.105083
10 Aug 2024 04:53:00.000,-6399.773177,-1128.335552,-2253.559575,-0.989154,-4.939555,5.282236
10 Aug 2024 04:54:00.000,-6446.322085,-1421.793515,-1931.891137,-0.561763,-4.839421,5.436104
10 Aug 2024 04:55:00.000,-6467.116333,-1708.716339,-1601.706401,-0.130954,-4.721802,5.566009
10 Aug 2024 04:56:00.000,-6462.002944,-1988.070709,-1264.460910,0.301534,-4.587234,5.671376
10 Aug 2024 04:57:00.000,-6430.933761,-2258.857411,-921.641333,0.733947,-4.436317,5.751743
10 Aug 2024 04:58:00.000,-6373.965972,-2520.114792,-574.758913,1.164528,-4.269704,5.806755
10 Aug 2024 04:59:00.000,-6291.262203,-2770.922068,-225.342800,1.591521,-4.088102,5.836169
10 Aug 2024 05:00:00.000,-6183.090173,-3010.402436,125.066685,2.013180,-3.892271,5.839855
10 Aug 2024 05:01:00.000,-6049.821920,-3237.726011,474.924843,2.427775,-3.683014,5.817798
10 Aug 2024 05:02:00.000,-5891.932587,-3452.112559,822.689403,2.833600,-3.461181,5.770094
10 Aug 2024 05:03:00.000,-5709.998786,-3652.834029,1166.827326,3.228981,-3.227663,5.696954
10 Aug 2024 05:04:00.000,-5504.696531,-3839.216864,1505.821560,3.612280,-2.983384,5.598701
10 Aug 2024 05:05:00.000,-5276.798755,-4010.644105,1838.177725,3.981904,-2.729305,5.475767
10 Aug 2024 05:06:00.000,-5027.172429,-4166.557261,2162.430705,4.336312,-2.466415,5.328694
10 Aug 2024 05:07:00.000,-4756.775265,-4306.457948,2477.151108,4.674023,-2.195727,5.158131
10 Aug 2024 05:08:00.000,-4466.652053,-4429.909306,2780.951558,4.993617,-1.918278,4.964829
10 Aug 2024 05:09:00.000,-4157.930614,-4536.537165,3072.492823,5.293745,-1.635121,4.749641
10 Aug 2024 05:10:00.000,-3831.817405,-4626.030985,3350.489710,5.573137,-1.347322,4.513516
10 Aug 2024 05:11:00.000,-3489.592780,-4698.144548,3613.716733,5.830601,-1.055959,4.257494
10 Aug 2024 05:12:00.000,-3132.605941,-4752.696418,3861.013516,6.065034,-0.762113,3.982703
10 Aug 2024 05:13:00.000,-2762.269579,-4789.570153,4091.289908,6.275425,-0.466868,3.690356
10 Aug 2024 05:14:00.000,-2380.054243,-4808.714292,4303.530789,6.460856,-0.171306,3.381740
10 Aug 2024 05:15:00.000,-1987.482454,-4810.142094,4496.800543,6.620512,0.123498,3.058217
10 Aug 2024 05:16:00.000,-1586.122588,-4793.931054,4670.247186,6.753682,0.416478,2.721213
10 Aug 2024 05:17:00.000,-1177.582546,-4760.222193,4823.106117,6.859760,0.706584,2.372212
10 Aug 2024 05:18:00.000,-763.503256,-4709.219114,4954.703493,6.938250,0.992782,2.012755
10 Aug 2024 05:19:00.000,-345.552006,-4641.186856,5064.459198,6.988771,1.274057,1.644424
10 Aug 2024 05:20:00.000,74.584339,-4556.450526,5151.889398,7.011051,1.549421,1.268845
10 Aug 2024 05:21:00.000,495.206220,-4455.393730,5216.608678,7.004939,1.817915,0.887672
10 Aug 2024 05:22:00.000,914.608345,-4338.456812,5258.331737,6.970396,2.078607,0.502586
10 Aug 2024 05:23:00.000,1331.086680,-4206.134898,5276.874649,6.907502,2.330602,0.115284
10 Aug 2024 05:24:00.000,1742.945464,-4058.975766,5272.155672,6.816454,2.573041,-0.272526
10 Aug 2024 05:25:00.000,2148.504194,-3897.577548,5244.195608,6.697562,2.805105,-0.659134
10 Aug 2024 05:26:00.000,2546.104580,-3722.586261,5193.117714,6.551256,3.026017,-1.042837
10 Aug 2024 05:27:00.000,2934.117409,-3534.693205,5119.147153,6.378077,3.235046,-1.421942
10 Aug 2024 05:28:00.000,3310.949314,-3334.632204,5022.610008,6.178677,3.431505,-1.794780
10 Aug 2024 05:29:00.000,3675.049409,-3123.176736,4903.931841,5.953819,3.614759,-2.159705
10 Aug 2024 05:30:00.000,4024.915761,-2901.136932,4763.635818,5.704372,3.784223,-2.515110
10 Aug 2024 05:31:00.000,4359.101675,-2669.356479,4602.340401,5.431308,3.939363,-2.859428
10 Aug 2024 05:32:00.000,4676.221764,-2428.709426,4420.756624,5.135698,4.079701,-3.191140
10 Aug 2024 05:33:00.000,4974.957780,-2180.096910,4219.684957,4.818708,4.204813,-3.508785
10 Aug 2024 05:34:00.000,5254.064177,-1924.443811,4000.011779,4.481594,4.314331,-3.810963
10 Aug 2024 05:35:00.000,5512.373382,-1662.695356,3762.705468,4.125699,4.407944,-4.096340
10 Aug 2024 05:36:00.000,5748.800762,-1395.813669,3508.812135,3.752443,4.485401,-4.363660
10 Aug 2024 05:37:00.000,5962.349246,-1124.774297,3239.451010,3.363324,4.546506,-4.611744
10 Aug 2024 05:38:00.000,6152.113605,-850.562714,2955.809509,2.959905,4.591124,-4.839498
10 Aug 2024 05:39:00.000,6317.284350,-574.170814,2659.138002,2.543813,4.619175,-5.045918
10 Aug 2024 05:40:00.000,6457.151245,-296.593412,2350.744295,2.116728,4.630642,-5.230094
10 Aug 2024 05:41:00.000,6571.106414,-18.824758,2031.987873,1.680380,4.625562,-5.391215
10 Aug 2024 05:42:00.000,6658.647030,258.144918,1704.273899,1.236541,4.604030,-5.528570
10 Aug 2024 05:43:00.000,6719.377571,533.332821,1369.047025,0.787014,4.566199,-5.641553
10 Aug 2024 05:44:00.000,6753.011635,805.766963,1027.785022,0.333632,4.512277,-5.729667
10 Aug 2024 05:45:00.000,6759.373309,1074.489464,681.992265,-0.121756,4.442526,-5.792522
10 Aug 2024 05:46:00.000,6738.398077,1338.559787,333.193101,-0.577287,4.357262,-5.829843
10 Aug 2024 05:47:00.000,6690.133267,1597.057891,-17.074868,-1.031097,4.256851,-5.841465
10 Aug 2024 05:48:00.000,6614.738040,1849.087287,-367.267566,-1.481325,4.141712,-5.827335
10 Aug 2024 05:49:00.000,6512.482905,2093.777998,-715.841249,-1.926121,4.012310,-5.787517
10 Aug 2024 05:50:00.000,6383.748783,2330.289411,-1061.259311,-2.363655,3.869157,-5.722186
10 Aug 2024 05:51:00.000,6229.025599,2557.812998,-1401.999055,-2.792125,3.712812,-5.631631
10 Aug 2024 05:52:00.000,6048.910422,2775.574928,-1736.558409,-3.209763,3.543872,-5.516249
10 Aug 2024 05:53:00.000,5844.105168,2982.838532,-2063.462544,-3.614844,3.362977,-5.376551
10 Aug 2024 05:54:00.000,5615.413842,3178.906629,-2381.270379,-4.005691,3.170804,-5.213151
10 Aug 2024 05:55:00.000,5363.739376,3363.123709,-2688.580930,-4.380684,2.968065,-5.026770
10 Aug 2024 05:56:00.000,5090.080030,3534.877962,-2984.039490,-4.738266,2.755503,-4.818229
10 Aug 2024 05:57:00.000,4795.525406,3693.603141,-3266.343598,-5.076951,2.533894,-4.588449
10 Aug 2024 05:58:00.000,4481.252073,3838.780275,-3534.248781,-5.395328,2.304038,-4.338442
10 Aug 2024 05:59:00.000,4148.518819,3969.939198,-3786.574041,-5.692068,2.066760,-4.069309
10 Aug 2024 06:00:00.000,3798.661560,4086.659922,-4022.207059,-5.965929,1.822907,-3.782238
10 Aug 2024 06:01:00.000,3433.087924,4188.573827,-4240.109101,-6.215764,1.573345,-3.478494
10 Aug 2024 06:02:00.000,3053.271524,4275.364675,-4439.319597,-6.440521,1.318953,-3.159416
10 Aug 2024 06:03:00.000,2660.745951,4346.769449,-4618.960373,-6.639254,1.060625,-2.826410
10 Aug 2024 06:04:00.000,2257.098514,4402.579010,-4778.239524,-6.811119,0.799264,-2.480944
10 Aug 2024 06:05:00.000,1843.963746,4442.638572,-4916.454903,-6.955385,0.535777,-2.124542
10 Aug 2024 06:06:00.000,1423.016705,4466.847996,-5032.997221,-7.071434,0.271078,-1.758774
10 Aug 2024 06:07:00.000,995.966101,4475.161910,-5127.352728,-7.158763,0.006079,-1.385253
10 Aug 2024 06:08:00.000,564.547279,4467.589639,-5199.105478,-7.216988,-0.258310,-1.005626
10 Aug 2024 06:09:00.000,130.515074,4444.194967,-5247.939167,-7.245842,-0.521185,-0.621565
10 Aug 2024 06:10:00.000,-304.363414,4405.095713,-5273.638522,-7.245183,-0.781648,-0.234765
10 Aug 2024 06:11:00.000,-738.316103,4350.463144,-5276.090253,-7.214989,-1.038815,0.153071
10 Aug 2024 06:12:00.000,-1169.573249,4280.521204,-5255.283553,-7.155358,-1.291816,0.540231
10 Aug 2024 06:13:00.000,-1596.374750,4195.545595,-5211.310143,-7.066514,-1.539797,0.925010
10 Aug 2024 06:14:00.000,-2016.977428,4095.862670,-5144.363870,-6.948798,-1.781923,1.305712
10 Aug 2024 06:15:00.000,-2429.662240,3981.848192,-5054.739852,-6.802672,-2.017382,1.680657
10 Aug 2024 06:16:00.000,-2832.741399,3853.925917,-4942.833174,-6.628716,-2.245387,2.048194
10 Aug 2024 06:17:00.000,-3224.565365,3712.566047,-4809.137152,-6.427624,-2.465178,2.406702
10 Aug 2024 06:18:00.000,-3603.529692,3558.283523,-4654.241154,-6.200205,-2.676023,2.754600
10 Aug 2024 06:19:00.000,-3968.081681,3391.636196,-4478.828003,-5.947375,-2.877224,3.090356
10 Aug 2024 06:20:00.000,-4316.726830,3213.222853,-4283.670969,-5.670156,-3.068116,3.412488
10 Aug 2024 06:21:00.000,-4648.035047,3023.681128,-4069.630355,-5.369673,-3.248068,3.719577
10 Aug 2024 06:22:00.000,-4960.646594,2823.685296,-3837.649711,-5.047145,-3.416490,4.010269
10 Aug 2024 06:23:00.000,-5253.277746,2613.943948,-3588.751670,-4.703885,-3.572830,4.283283
10 Aug 2024 06:24:00.000,-5524.726133,2395.197573,-3324.033443,-4.341293,-3.716576,4.537415
10 Aug 2024 06:25:00.000,-5773.875755,2168.216041,-3044.661977,-3.960846,-3.847261,4.771545
10 Aug 2024 06:26:00.000,-5999.701627,1933.796001,-2751.868820,-3.564099,-3.964460,4.984640
10 Aug 2024 06:27:00.000,-6201.274063,1692.758198,-2446.944680,-3.152674,-4.067794,5.175762
10 Aug 2024 06:28:00.000,-6377.762552,1445.944721,-2131.233748,-2.728253,-4.156931,5.344068
10 Aug 2024 06:29:00.000,-6528.439231,1194.216193,-1806.127761,-2.292574,-4.231585,5.488816
10 Aug 2024 06:30:00.000,-6652.681929,938.448902,-1473.059875,-1.847421,-4.291521,5.609367
10 Aug 2024 06:31:00.000,-6749.976778,679.531892,-1133.498343,-1.394619,-4.336549,5.705191
10 Aug 2024 06:32:00.000,-6819.920362,418.364020,-788.940044,-0.936024,-4.366530,5.775865
10 Aug 2024 06:33:00.000,-6862.221421,155.850981,-440.903884,-0.473517,-4.381377,5.821077
10 Aug 2024 06:34:00.000,-6876.702079,-107.097677,-90.924100,-0.008995,-4.381049,5.840628
10 Aug 2024 06:35:00.000,-6863.298608,-369.571552,259.456501,0.455636,-4.365557,5.834433
10 Aug 2024 06:36:00.000,-6822.061709,-630.662383,608.693348,0.918469,-4.334961,5.802517
10 Aug 2024 06:37:00.000,-6753.156323,-889.467036,955.246911,1.377603,-4.289373,5.745023
10 Aug 2024 06:38:00.000,-6656.860967,-1145.090469,1297.589487,1.831155,-4.228951,5.662203
10 Aug 2024 06:39:00.000,-6533.566592,-1396.648676,1634.211938,2.277263,-4.153904,5.554422
10 Aug 2024 06:40:00.000,-6383.774977,-1643.271589,1963.630341,2.714094,-4.064488,5.422156
10 Aug 2024 06:41:00.000,-6208.096664,-1884.105931,2284.392532,3.139857,-3.961007,5.265988
10 Aug 2024 06:42:00.000,-6007.248433,-2118.318030,2595.084502,3.552805,-3.843809,5.086605
10 Aug 2024 06:43:00.000,-5782.050343,-2345.096551,2894.336640,3.951242,-3.713290,4.884800
10 Aug 2024 06:44:00.000,-5533.422338,-2563.655176,3180.829759,4.333535,-3.569889,4.661461
10 Aug 2024 06:45:00.000,-5262.380439,-2773.235195,3453.300921,4.698116,-3.414087,4.417573
10 Aug 2024 06:46:00.000,-4970.032540,-2973.108013,3710.549000,5.043492,-3.246406,4.154211
10 Aug 2024 06:47:00.000,-4657.573815,-3162.577566,3951.439977,5.368248,-3.067408,3.872537
10 Aug 2024 06:48:00.000,-4326.281771,-3340.982630,4174.911938,5.671056,-2.877693,3.573791
10 Aug 2024 06:49:00.000,-3977.510953,-3507.699034,4379.979760,5.950676,-2.677895,3.259291
10 Aug 2024 06:50:00.000,-3612.687333,-3662.141740,4565.739447,6.205967,-2.468684,2.930423
10 Aug 2024 06:51:00.000,-3233.302401,-3803.766820,4731.372121,6.435888,-2.250760,2.588637
10 Aug 2024 06:52:00.000,-2840.906989,-3932.073292,4876.147629,6.639503,-2.024854,2.235440
10 Aug 2024 06:53:00.000,-2437.104843,-4046.604829,4999.427760,6.815984,-1.791724,1.872388
10 Aug 2024 06:54:00.000,-2023.545986,-4146.951330,5100.669063,6.964617,-1.552152,1.501082
10 Aug 2024 06:55:00.000,-1601.919886,-4232.750342,5179.425239,7.084802,-1.306944,1.123159
10 Aug 2024 06:56:00.000,-1173.948460,-4303.688338,5235.349109,7.176057,-1.056924,0.740285
10 Aug 2024 06:57:00.000,-741.378950,-4359.501840,5268.194145,7.238021,-0.802936,0.354147
10 Aug 2024 06:58:00.000,-305.976700,-4399.978384,5277.815559,7.270452,-0.545836,-0.033551
10 Aug 2024 06:59:00.000,130.482146,-4424.957329,5264.170935,7.273231,-0.286495,-0.421102
10 Aug 2024 07:00:00.000,566.217983,-4434.330499,5227.320423,7.246362,-0.025791,-0.806797
10 Aug 2024 07:01:00.000,999.455095,-4428.042657,5167.426471,7.189971,0.235391,-1.188935
10 Aug 2024 07:02:00.000,1428.428981,-4406.091815,5084.753107,7.104306,0.496161,-1.565831
10 Aug 2024 07:03:00.000,1851.393640,-4368.529374,4979.664777,6.989735,0.755629,-1.935826
10 Aug 2024 07:04:00.000,2266.628759,-4315.460092,4852.624739,6.846746,1.012908,-2.297286
10 Aug 2024 07:05:00.000,2672.446804,-4247.041876,4704.193020,6.675943,1.267114,-2.648620
10 Aug 2024 07:06:00.000,3067.199963,-4163.485412,4535.023947,6.478046,1.517371,-2.988277
10 Aug 2024 07:07:00.000,3449.286914,-4065.053612,4345.863264,6.253884,1.762815,-3.314762
10 Aug 2024 07:08:00.000,3817.159407,-3952.060898,4137.544841,6.004395,2.002594,-3.626634
10 Aug 2024 07:09:00.000,4169.328605,-3824.872317,3910.987002,5.730623,2.235873,-3.922519
10 Aug 2024 07:10:00.000,4504.371187,-3683.902480,3667.188476,5.433706,2.461835,-4.201112
10 Aug 2024 07:11:00.000,4820.935163,-3529.614343,3407.223992,5.114883,2.679686,-4.461186
10 Aug 2024 07:12:00.000,5117.745392,-3362.517826,3132.239544,4.775476,2.888655,-4.701594
10 Aug 2024 07:13:00.000,5393.608775,-3183.168266,2843.447338,4.416896,3.087999,-4.921275
10 Aug 2024 07:14:00.000,5647.419100,-2992.164722,2542.120448,4.040628,3.277005,-5.119263
10 Aug 2024 07:15:00.000,5878.161527,-2790.148123,2229.587204,3.648231,3.454990,-5.294683
10 Aug 2024 07:16:00.000,6084.916681,-2577.799273,1907.225337,3.241328,3.621308,-5.446763
10 Aug 2024 07:17:00.000,6266.864346,-2355.836716,1576.455906,2.821600,3.775349,-5.574832
10 Aug 2024 07:18:00.000,6423.286751,-2125.014463,1238.737030,2.390779,3.916540,-5.678326
10 Aug 2024 07:19:00.000,6553.571416,-1886.119591,895.557468,1.950641,4.044351,-5.756788
10 Aug 2024 07:20:00.000,6657.213561,-1639.969719,548.430046,1.502999,4.158295,-5.809873
10 Aug 2024 07:21:00.000,6733.818070,-1387.410376,198.884996,1.049695,4.257930,-5.837346
10 Aug 2024 07:22:00.000,6783.100990,-1129.312248,-151.536793,0.592591,4.342859,-5.839087
10 Aug 2024 07:23:00.000,6804.890570,-866.568342,-501.290567,0.133564,4.412736,-5.815087
10 Aug 2024 07:24:00.000,6799.127833,-600.091042,-848.834516,-0.325505,4.467260,-5.765453
10 Aug 2024 07:25:00.000,6765.866680,-330.809101,-1192.636574,-0.782737,4.506187,-5.690404
10 Aug 2024 07:26:00.000,6705.273519,-59.664541,-1531.181167,-1.236262,4.529320,-5.590269
10 Aug 2024 07:27:00.000,6617.626437,212.390491,-1862.975901,-1.684228,4.536517,-5.465491
10 Aug 2024 07:28:00.000,6503.313904,484.396938,-2186.558133,-2.124808,4.527690,-5.316619
10 Aug 2024 07:29:00.000,6362.833018,755.392083,-2500.501426,-2.556210,4.502805,-5.144311
10 Aug 2024 07:30:00.000,6196.787311,1024.412828,-2803.421833,-2.976681,4.461885,-4.949325
10 Aug 2024 07:31:00.000,6005.884107,1290.499010,-3093.984000,-3.384514,4.405004,-4.732521
10 Aug 2024 07:32:00.000,5790.931460,1552.696712,-3370.907049,-3.778059,4.332295,-4.494855
10 Aug 2024 07:33:00.000,5552.834676,1810.061592,-3632.970229,-4.155726,4.243946,-4.237374
10 Aug 2024 07:34:00.000,5292.592436,2061.662187,-3879.018294,-4.515993,4.140197,-3.961214
10 Aug 2024 07:35:00.000,5011.292541,2306.583204,-4107.966599,-4.857413,4.021347,-3.667592
10 Aug 2024 07:36:00.000,4710.107294,2543.928784,-4318.805878,-5.178617,3.887746,-3.357801
10 Aug 2024 07:37:00.000,4390.288539,2772.825706,-4510.606693,-5.478323,3.739797,-3.033209
10 Aug 2024 07:38:00.000,4053.162376,2992.426555,-4682.523535,-5.755340,3.577957,-2.695246
10 Aug 2024 07:39:00.000,3700.123580,3201.912815,-4833.798548,-6.008570,3.402733,-2.345401
10 Aug 2024 07:40:00.000,3332.629749,3400.497882,-4963.764872,-6.237017,3.214681,-1.985217
10 Aug 2024 07:41:00.000,2952.195194,3587.429997,-5071.849578,-6.439787,3.014406,-1.616282
10 Aug 2024 07:42:00.000,2560.384612,3761.995076,-5157.576202,-6.616096,2.802558,-1.240222
10 Aug 2024 07:43:00.000,2158.806560,3923.519433,-5220.566835,-6.765266,2.579834,-0.858694
10 Aug 2024 07:44:00.000,1749.106758,4071.372381,-5260.543800,-6.886736,2.346971,-0.473381
10 Aug 2024 07:45:00.000,1332.961255,4204.968705,-5277.330866,-6.980058,2.104746,-0.085982
10 Aug 2024 07:46:00.000,912.069478,4323.770996,-5270.854032,-7.044900,1.853976,0.301797
10 Aug 2024 07:47:00.000,488.147203,4427.291837,-5241.141850,-7.081049,1.595509,0.688245
10 Aug 2024 07:48:00.000,62.919471,4515.095828,-5188.325298,-7.088409,1.330230,1.071660
10 Aug 2024 07:49:00.000,-361.886524,4586.801450,-5112.637206,-7.067005,1.059051,1.450350
10 Aug 2024 07:50:00.000,-784.548531,4642.082747,-5014.411228,-7.016976,0.782911,1.822646
10 Aug 2024 07:51:00.000,-1203.356317,4680.670838,-4894.080370,-6.938583,0.502773,2.186908
10 Aug 2024 07:52:00.000,-1616.618657,4702.355227,-4752.175084,-6.832200,0.219620,2.541530
10 Aug 2024 07:53:00.000,-2022.670253,4706.984924,-4589.320926,-6.698316,-0.065548,2.884947
10 Aug 2024 07:54:00.000,-2419.878509,4694.469369,-4406.235801,-6.537532,-0.351719,3.215647
10 Aug 2024 07:55:00.000,-2806.650172,4664.779138,-4203.726799,-6.350557,-0.637866,3.532172
10 Aug 2024 07:56:00.000,-3181.437783,4617.946449,-3982.686632,-6.138208,-0.922962,3.833126
10 Aug 2024 07:57:00.000,-3542.745931,4554.065450,-3744.089707,-5.901403,-1.205971,4.117182
10 Aug 2024 07:58:00.000,-3889.137271,4473.292282,-3488.987823,-5.641158,-1.485862,4.383089
10 Aug 2024 07:59:00.000,-4219.238298,4375.844933,-3218.505538,-5.358585,-1.761606,4.629674
10 Aug 2024 08:00:00.000,-4531.744828,4262.002858,-2933.835211,-5.054882,-2.032184,4.855850
10 Aug 2024 08:01:00.000,-4825.427191,4132.106388,-2636.231746,-4.731333,-2.296586,5.060620
10 Aug 2024 08:02:00.000,-5099.135099,3986.555904,-2327.007058,-4.389300,-2.553820,5.243081
10 Aug 2024 08:03:00.000,-5351.802175,3825.810799,-2007.524295,-4.030217,-2.802913,5.402430
10 Aug 2024 08:04:00.000,-5582.450119,3650.388210,-1679.191822,-3.655584,-3.042913,5.537963
10 Aug 2024 08:05:00.000,-5790.192506,3460.861537,-1343.457018,-3.266963,-3.272897,5.649084
10 Aug 2024 08:06:00.000,-5974.238191,3257.858746,-1001.799892,-2.865968,-3.491971,5.735302
10 Aug 2024 08:07:00.000,-6133.894312,3042.060459,-655.726562,-2.454258,-3.699274,5.796237
10 Aug 2024 08:08:00.000,-6268.568881,2814.197838,-306.762612,-2.033535,-3.893981,5.831620
10 Aug 2024 08:09:00.000,-6377.772949,2575.050268,43.553631,-1.605533,-4.075311,5.841296
10 Aug 2024 08:10:00.000,-6461.122340,2325.442846,393.677878,-1.172008,-4.242524,5.825223
10 Aug 2024 08:11:00.000,-6518.338951,2066.243679,742.066686,-0.734737,-4.394925,5.783470
10 Aug 2024 08:12:00.000,-6549.251609,1798.361011,1087.184264,-0.295508,-4.531871,5.716222
10 Aug 2024 08:13:00.000,-6553.796483,1522.740169,1427.509240,0.143891,-4.652770,5.623775
10 Aug 2024 08:14:00.000,-6532.017053,1240.360356,1761.541369,0.581672,-4.757085,5.506537
10 Aug 2024 08:15:00.000,-6484.063641,952.231290,2087.808148,1.016063,-4.844336,5.365025
10 Aug 2024 08:16:00.000,-6410.192495,659.389702,2404.871305,1.445306,-4.914104,5.199863
10 Aug 2024 08:17:00.000,-6310.764447,362.895704,2711.333140,1.867674,-4.966029,5.011778
10 Aug 2024 08:18:00.000,-6186.243141,63.829052,3005.842685,2.281468,-4.999815,4.801599
10 Aug 2024 08:19:00.000,-6037.192840,-236.714714,3287.101664,2.685034,-5.015233,4.570254
10 Aug 2024 08:20:00.000,-5864.275832,-537.628202,3553.870211,3.076761,-5.012118,4.318762
10 Aug 2024 08:21:00.000,-5668.249435,-837.796186,3804.972337,3.455093,-4.990372,4.048232
10 Aug 2024 08:22:00.000,-5449.962622,-1136.099683,4039.301117,3.818531,-4.949969,3.759856
10 Aug 2024 08:23:00.000,-5210.352282,-1431.420083,4255.823567,4.165644,-4.890948,3.454906
10 Aug 2024 08:24:00.000,-4950.439126,-1722.643302,4453.585197,4.495071,-4.813421,3.134726
10 Aug 2024 08:25:00.000,-4671.323269,-2008.663959,4631.714219,4.805527,-4.717565,2.800726
10 Aug 2024 08:26:00.000,-4374.179490,-2288.389557,4789.425395,5.095808,-4.603633,2.454381
10 Aug 2024 08:27:00.000,-4060.252215,-2560.744644,4926.023488,5.364798,-4.471941,2.097216
10 Aug 2024 08:28:00.000,-3730.850214,-2824.674946,5040.906340,5.611469,-4.322877,1.730805
10 Aug 2024 08:29:00.000,-3387.341063,-3079.151457,5133.567514,5.834889,-4.156896,1.356765
10 Aug 2024 08:30:00.000,-3031.145382,-3323.174468,5203.598536,6.034222,-3.974519,0.976744
10 Aug 2024 08:31:00.000,-2663.730872,-3555.777513,5250.690689,6.208736,-3.776333,0.592417
10 Aug 2024 08:32:00.000,-2286.606179,-3776.031229,5274.636379,6.357799,-3.562988,0.205479
10 Aug 2024 08:33:00.000,-1901.314615,-3983.047102,5275.330047,6.480886,-3.335195,-0.182365
10 Aug 2024 08:34:00.000,-1509.427760,-4175.981094,5252.768635,6.577581,-3.093725,-0.569405
10 Aug 2024 08:35:00.000,-1112.538962,-4354.037126,5207.051599,6.647575,-2.839406,-0.953936
10 Aug 2024 08:36:00.000,-712.256785,-4516.470412,5138.380473,6.690670,-2.573119,-1.334261
10 Aug 2024 08:37:00.000,-310.198404,-4662.590623,5047.057977,6.706777,-2.295796,-1.708704
10 Aug 2024 08:38:00.000,92.016994,-4791.764871,4933.486686,6.695917,-2.008420,-2.075615
10 Aug 2024 08:39:00.000,492.774812,-4903.420499,4798.167253,6.658221,-1.712017,-2.433375
10 Aug 2024 08:40:00.000,890.471585,-4997.047660,4641.696202,6.593931,-1.407653,-2.780409
10 Aug 2024 08:41:00.000,1283.521459,-5072.201684,4464.763300,6.503392,-1.096433,-3.115186
10 Aug 2024 08:42:00.000,1670.362574,-5128.505212,4268.148516,6.387056,-0.779495,-3.436231
10 Aug 2024 08:43:00.000,2049.463321,-5165.650085,4052.718579,6.245480,-0.458008,-3.742128
10 Aug 2024 08:44:00.000,2419.328450,-5183.398995,3819.423164,6.079320,-0.133164,-4.031528
10 Aug 2024 08:45:00.000,2778.505009,-5181.586862,3569.290699,5.889328,0.193823,-4.303156
10 Aug 2024 08:46:00.000,3125.588083,-5160.121964,3303.423837,5.676352,0.521722,-4.555815
10 Aug 2024 08:47:00.000,3459.226316,-5118.986775,3022.994589,5.441330,0.849292,-4.788391
