"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
10 Aug 2024 00:46:00.000,-6638.136586,1745.082491,445.643750,-1.482462,-4.153254,-5.818585
10 Aug 2024 00:47:00.000,-6713.551010,1492.589434,95.802945,-1.030589,-4.260760,-5.838490
10 Aug 2024 00:48:00.000,-6761.734284,1234.085926,-254.460186,-0.575068,-4.353535,-5.832657
10 Aug 2024 00:49:00.000,-6782.523600,970.467582,-603.601587,-0.117769,-4.431195,-5.801112
10 Aug 2024 00:50:00.000,-6775.868455,702.651532,-950.082149,0.339435,-4.493407,-5.743995
10 Aug 2024 00:51:00.000,-6741.830699,431.573382,-1292.374493,0.794674,-4.539889,-5.661556
10 Aug 2024 00:52:00.000,-6680.584114,158.184087,-1628.969700,1.246088,-4.570411,-5.554160
10 Aug 2024 00:53:00.000,-6592.413531,-116.553250,-1958.383969,1.691835,-4.584799,-5.422280
10 Aug 2024 00:54:00.000,-6477.713489,-391.666634,-2279.165152,2.130103,-4.582931,-5.266497
10 Aug 2024 00:55:00.000,-6336.986440,-666.178497,-2589.899160,2.559109,-4.564742,-5.087497
10 Aug 2024 00:56:00.000,-6170.840508,-939.109049,-2889.216192,2.977113,-4.530224,-4.886071
10 Aug 2024 00:57:00.000,-5979.986817,-1209.479673,-3175.796778,3.382423,-4.479424,-4.663105
10 Aug 2024 00:58:00.000,-5765.236393,-1476.316324,-3448.377595,3.773403,-4.412447,-4.419583
10 Aug 2024 00:59:00.000,-5527.496661,-1738.652951,-3705.757031,4.148476,-4.329455,-4.156578
10 Aug 2024 01:00:00.000,-5267.767546,-1995.534911,-3946.800488,4.506137,-4.230666,-3.875251
10 Aug 2024 01:01:00.000,-4987.137199,-2246.022363,-4170.445383,4.844952,-4.116355,-3.576839
10 Aug 2024 01:02:00.000,-4686.777367,-2489.193647,-4375.705828,5.163568,-3.986853,-3.262661
10 Aug 2024 01:03:00.000,-4367.938420,-2724.148618,-4561.676979,5.460718,-3.842547,-2.934099
10 Aug 2024 01:04:00.000,-4031.944069,-2950.011930,-4727.539025,5.735226,-3.683876,-2.592604
10 Aug 2024 01:05:00.000,-3680.185784,-3165.936261,-4872.560802,5.986011,-3.511334,-2.239679
10 Aug 2024 01:06:00.000,-3314.116951,-3371.105470,-4996.103015,6.212090,-3.325467,-1.876881
10 Aug 2024 01:07:00.000,-2935.246773,-3564.737656,-5097.621055,6.412585,-3.126870,-1.505810
10 Aug 2024 01:08:00.000,-2545.133960,-3746.088134,-5176.667404,6.586725,-2.916188,-1.128100
10 Aug 2024 01:09:00.000,-2145.380228,-3914.452297,-5232.893605,6.733848,-2.694112,-0.745418
10 Aug 2024 01:10:00.000,-1737.623632,-4069.168365,-5266.051797,6.853405,-2.461378,-0.359449
10 Aug 2024 01:11:00.000,-1323.531758,-4209.619995,-5275.995809,6.944961,-2.218764,0.028104
10 Aug 2024 01:12:00.000,-904.794816,-4335.238763,-5262.681807,7.008197,-1.967089,0.415533
10 Aug 2024 01:13:00.000,-483.118649,-4445.506492,-5226.168481,7.042911,-1.707208,0.801130
10 Aug 2024 01:14:00.000,-60.217698,-4539.957417,-5166.616792,7.049019,-1.440013,1.183196
10 Aug 2024 01:15:00.000,362.192059,-4618.180185,-5084.289260,7.026553,-1.166426,1.560046
10 Aug 2024 01:16:00.000,782.400156,-4679.819682,-4979.548808,6.975665,-0.887398,1.930019
10 Aug 2024 01:17:00.000,1198.708641,-4724.578667,-4852.857159,6.896620,-0.603907,2.291484
10 Aug 2024 01:18:00.000,1609.439021,-4752.219217,-4704.772804,6.789801,-0.316952,2.642847
10 Aug 2024 01:19:00.000,2012.939104,-4762.563973,-4535.948540,6.655702,-0.027552,2.982560
10 Aug 2024 01:20:00.000,2407.589715,-4755.497176,-4347.128589,6.494929,0.263260,3.309125
10 Aug 2024 01:21:00.000,2791.811259,-4730.965494,-4139.145320,6.308194,0.554436,3.621103
10 Aug 2024 01:22:00.000,3164.070110,-4688.978630,-3912.915580,6.096317,0.844923,3.917117
10 Aug 2024 01:23:00.000,3522.884783,-4629.609709,-3669.436651,5.860216,1.133661,4.195864
10 Aug 2024 01:24:00.000,3866.831885,-4552.995439,-3409.781854,5.600909,1.419591,4.456115
10 Aug 2024 01:25:00.000,4194.551806,-4459.336044,-3135.095818,5.319503,1.701656,4.696721
10 Aug 2024 01:26:00.000,4504.754129,-4348.894968,-2846.589431,5.017195,1.978807,4.916624
10 Aug 2024 01:27:00.000,4796.222746,-4221.998344,-2545.534510,4.695266,2.250003,5.114852
10 Aug 2024 01:28:00.000,5067.820651,-4079.034239,-2233.258184,4.355070,2.514220,5.290533
10 Aug 2024 01:29:00.000,5318.494390,-3920.451656,-1911.137053,3.998037,2.770453,5.442892
10 Aug 2024 01:30:00.000,5547.278157,-3746.759315,-1580.591113,3.625659,3.017717,5.571257
10 Aug 2024 01:31:00.000,5753.297523,-3558.524207,-1243.077501,3.239487,3.255054,5.675062
10 Aug 2024 01:32:00.000,5935.772761,-3356.369913,-900.084067,2.841126,3.481537,5.753850
10 Aug 2024 01:33:00.000,6094.021791,-3140.974713,-553.122819,2.432225,3.696272,5.807274
10 Aug 2024 01:34:00.000,6227.462699,-2913.069474,-203.723257,2.014473,3.898399,5.835098
10 Aug 2024 01:35:00.000,6335.615843,-2673.435325,146.574373,1.589588,4.087103,5.837199
10 Aug 2024 01:36:00.000,6418.105528,-2422.901136,496.225863,1.159316,4.261609,5.813568
10 Aug 2024 01:37:00.000,6474.661253,-2162.340788,843.689856,0.725417,4.421191,5.764309
10 Aug 2024 01:38:00.000,6505.118510,-1892.670268,1187.434635,0.289663,4.565173,5.689639
10 Aug 2024 01:39:00.000,6509.419161,-1614.844574,1525.944883,-0.146174,4.692931,5.589889
10 Aug 2024 01:40:00.000,6487.611355,-1329.854455,1857.728352,-0.580325,4.803897,5.465496
10 Aug 2024 01:41:00.000,6439.849027,-1038.722989,2181.322453,-1.011033,4.897562,5.317010
10 Aug 2024 01:42:00.000,6366.390954,-742.502018,2495.300696,-1.436562,4.973478,5.145085
10 Aug 2024 01:43:00.000,6267.599379,-442.268436,2798.278979,-1.855201,5.031257,4.950479
10 Aug 2024 01:44:00.000,6143.938224,-139.120366,3088.921691,-2.265272,5.070579,4.734051
10 Aug 2024 01:45:00.000,5995.970881,165.826782,3365.947603,-2.665138,5.091189,4.496753
10 Aug 2024 01:46:00.000,5824.357609,471.444349,3628.135508,-3.053209,5.092901,4.239632
10 Aug 2024 01:47:00.000,5629.852536,776.594542,3874.329611,-3.427947,5.075597,3.963822
10 Aug 2024 01:48:00.000,5413.300287,1080.134629,4103.444623,-3.787873,5.039229,3.670538
10 Aug 2024 01:49:00.000,5175.632257,1380.921171,4314.470542,-4.131576,4.983822,3.361074
10 Aug 2024 01:50:00.000,4917.862526,1677.814303,4506.477109,-4.457712,4.909470,3.036793
10 Aug 2024 01:51:00.000,4641.083468,1969.682034,4678.617907,-4.765016,4.816342,2.699125
10 Aug 2024 01:52:00.000,4346.461038,2255.404549,4830.134093,-5.052301,4.704676,2.349558
10 Aug 2024 01:53:00.000,4035.229782,2533.878501,4960.357743,-5.318467,4.574781,1.989635
10 Aug 2024 01:54:00.000,3708.687580,2804.021280,5068.714796,-5.562505,4.427039,1.620940
10 Aug 2024 01:55:00.000,3368.190152,3064.775231,5154.727585,-5.783497,4.261901,1.245099
10 Aug 2024 01:56:00.000,3015.145340,3315.111818,5218.016941,-5.980623,4.079886,0.863770
10 Aug 2024 01:57:00.000,2651.007205,3554.035707,5258.303869,-6.153163,3.881581,0.478634
10 Aug 2024 01:58:00.000,2277.269951,3780.588756,5275.410773,-6.300499,3.667639,0.091387
10 Aug 2024 01:59:00.000,1895.461708,3993.853896,5269.262240,-6.422119,3.438775,-0.296263
10 Aug 2024 02:00:00.000,1507.138205,4192.958892,5239.885376,-6.517616,3.195769,-0.682606
10 Aug 2024 02:01:00.000,1113.876345,4377.079949,5187.409681,-6.586690,2.939455,-1.065941
10 Aug 2024 02:02:00.000,717.267725,4545.445179,5112.066483,-6.629152,2.670728,-1.444576
10 Aug 2024 02:03:00.000,318.912120,4697.337885,5014.187915,-6.644918,2.390533,-1.816844
10 Aug 2024 02:04:00.000,-79.589046,4832.099666,4894.205451,-6.634017,2.099867,-2.181102
10 Aug 2024 02:05:00.000,-476.639203,4949.133316,4752.648007,-6.596583,1.799773,-2.535745
10 Aug 2024 02:06:00.000,-870.653094,5047.905523,4590.139607,-6.532857,1.491336,-2.879211
10 Aug 2024 02:07:00.000,-1260.063169,5127.949331,4407.396630,-6.443189,1.175683,-3.209983
10 Aug 2024 02:08:00.000,-1643.325868,5188.866374,4205.224659,-6.328029,0.853974,-3.526606
10 Aug 2024 02:09:00.000,-2018.927790,5230.328863,3984.514921,-6.187930,0.527399,-3.827682
10 Aug 2024 02:10:00.000,-2385.391712,5252.081311,3746.240365,-6.023546,0.197177,-4.111884
10 Aug 2024 02:11:00.000,-2741.282432,5253.942002,3491.451369,-5.835623,-0.135451,-4.377961
10 Aug 2024 02:12:00.000,-3085.212417,5235.804175,3221.271112,-5.625002,-0.469229,-4.624738
10 Aug 2024 02:13:00.000,-3415.847233,5197.636939,2936.890621,-5.392612,-0.802886,-4.851128
10 Aug 2024 02:14:00.000,-3731.910739,5139.485892,2639.563523,-5.139467,-1.135143,-5.056133
10 Aug 2024 02:15:00.000,-4032.190012,5061.473454,2330.600516,-4.866660,-1.464718,-5.238849
10 Aug 2024 02:16:00.000,-4315.540004,4963.798904,2011.363592,-4.575359,-1.790333,-5.398471
10 Aug 2024 02:17:00.000,-4580.887892,4846.738117,1683.260034,-4.266802,-2.110715,-5.534295
10 Aug 2024 02:18:00.000,-4827.237119,4710.643003,1347.736210,-3.942292,-2.424602,-5.645722
10 Aug 2024 02:19:00.000,-5053.671110,4555.940646,1006.271202,-3.603192,-2.730751,-5.732262
10 Aug 2024 02:20:00.000,-5259.356642,4383.132145,660.370278,-3.250917,-3.027939,-5.793532
10 Aug 2024 02:21:00.000,-5443.546853,4192.791159,311.558263,-2.886929,-3.314970,-5.829262
10 Aug 2024 02:22:00.000,-5605.583903,3985.562149,-38.627185,-2.512732,-3.590682,-5.839296
10 Aug 2024 02:23:00.000,-5744.901242,3762.158347,-388.642354,-2.129864,-3.853945,-5.823588
10 Aug 2024 02:24:00.000,-5861.025512,3523.359428,-736.944282,-1.739893,-4.103675,-5.782209
10 Aug 2024 02:25:00.000,-5953.578049,3270.008912,-1081.997560,-1.344406,-4.338829,-5.715340
10 Aug 2024 02:26:00.000,-6022.276002,3003.011291,-1422.281101,-0.945008,-4.558417,-5.623276
10 Aug 2024 02:27:00.000,-6066.933053,2723.328908,-1756.294843,-0.543312,-4.761503,-5.506423
10 Aug 2024 02:28:00.000,-6087.459746,2431.978572,-2082.566363,-0.140932,-4.947208,-5.365297
10 Aug 2024 02:29:00.000,-6083.863416,2130.027945,-2399.657367,0.260521,-5.114716,-5.200519
10 Aug 2024 02:30:00.000,-6056.247730,1818.591703,-2706.170033,0.659448,-5.263276,-5.012815
10 Aug 2024 02:31:00.000,-6004.811836,1498.827480,-3000.753170,1.054266,-5.392207,-4.803014
10 Aug 2024 02:32:00.000,-5929.849137,1171.931618,-3282.108177,1.443417,-5.500902,-4.572040
10 Aug 2024 02:33:00.000,-5831.745678,839.134735,-3548.994764,1.825373,-5.588826,-4.320910
10 Aug 2024 02:34:00.000,-5710.978175,501.697121,-3800.236423,2.198640,-5.655523,-4.050734
10 Aug 2024 02:35:00.000,-5568.111683,160.903997,-4034.725613,2.561768,-5.700620,-3.762700
10 Aug 2024 02:36:00.000,-5403.796920,-181.939371,-4251.428643,2.913353,-5.723823,-3.458079
10 Aug 2024 02:37:00.000,-5218.767253,-525.512663,-4449.390226,3.252044,-5.724923,-3.138215
10 Aug 2024 02:38:00.000,-5013.835378,-868.485588,-4627.737695,3.576549,-5.703797,-2.804516
10 Aug 2024 02:39:00.000,-4789.889679,-1209.523049,-4785.684846,3.885639,-5.660409,-2.458454
10 Aug 2024 02:40:00.000,-4547.890316,-1547.290357,-4922.535405,4.178150,-5.594808,-2.101555
10 Aug 2024 02:41:00.000,-4288.865035,-1880.458478,-5037.686098,4.452994,-5.507133,-1.735391
10 Aug 2024 02:42:00.000,-4013.904728,-2207.709293,-5130.629309,4.709155,-5.397610,-1.361577
10 Aug 2024 02:43:00.000,-3724.158766,-2527.740856,-5200.955320,4.945700,-5.266551,-0.981761
10 Aug 2024 02:44:00.000,-3420.830118,-2839.272615,-5248.354114,5.161777,-5.114357,-0.597618
10 Aug 2024 02:45:00.000,-3105.170281,-3141.050584,-5272.616746,5.356620,-4.941512,-0.210839
10 Aug 2024 02:46:00.000,-2778.474038,-3431.852449,-5273.636258,5.529552,-4.748588,0.176868
10 Aug 2024 02:47:00.000,-2442.074080,-3710.492575,-5251.408157,5.679987,-4.536237,0.563796
10 Aug 2024 02:48:00.000,-2097.335495,-3975.826905,-5206.030429,5.807431,-4.305191,0.948239
10 Aug 2024 02:49:00.000,-1745.650163,-4226.757719,-5137.703113,5.911486,-4.056261,1.328501
10 Aug 2024 02:50:00.000,-1388.431072,-4462.238246,-5046.727413,5.991847,-3.790335,1.702907
10 Aug 2024 02:51:00.000,-1027.106578,-4681.277095,-4933.504376,6.048306,-3.508371,2.069807
10 Aug 2024 02:52:00.000,-663.114646,-4882.942502,-4798.533117,6.080751,-3.211397,2.427582
10 Aug 2024 02:53:00.000,-297.897072,-5066.366356,-4642.408629,6.089167,-2.900506,2.774655
10 Aug 2024 02:54:00.000,67.106271,-5230.748003,-4465.819148,6.073632,-2.576854,3.109497
10 Aug 2024 02:55:00.000,430.463143,-5375.357805,-4269.543130,6.034321,-2.241651,3.430632
10 Aug 2024 02:56:00.000,790.754593,-5499.540428,-4054.445813,5.971503,-1.896163,3.736643
10 Aug 2024 02:57:00.000,1146.580520,-5602.717863,-3821.475402,5.885538,-1.541701,4.026183
10 Aug 2024 02:58:00.000,1496.565129,-5684.392152,-3571.658896,5.776875,-1.179621,4.297974
10 Aug 2024 02:59:00.000,1839.362263,-5744.147807,-3306.097552,5.646052,-0.811315,4.550818
10 Aug 2024 03:00:00.000,2173.660575,-5781.653920,-3025.962037,5.493692,-0.438209,4.783601
10 Aug 2024 03:01:00.000,2498.188541,-5796.665935,-2732.487263,5.320498,-0.061756,4.995296
10 Aug 2024 03:02:00.000,2811.719274,-5789.027099,-2426.966947,5.127254,0.316572,5.184971
10 Aug 2024 03:03:00.000,3113.075142,-5758.669554,-2110.747905,4.914818,0.695286,5.351790
10 Aug 2024 03:04:00.000,3401.132147,-5705.615091,-1785.224116,4.684119,1.072886,5.495016
10 Aug 2024 03:05:00.000,3674.824083,-5629.975535,-1451.830577,4.436154,1.447872,5.614018
10 Aug 2024 03:06:00.000,3933.146418,-5531.952785,-1112.036976,4.171981,1.818743,5.708273
10 Aug 2024 03:07:00.000,4175.159921,-5411.838475,-767.341216,3.892717,2.184009,5.777363
10 Aug 2024 03:08:00.000,4399.994005,-5270.013287,-419.262809,3.599533,2.542195,5.820986
10 Aug 2024 03:09:00.000,4606.849765,-5106.945890,-69.336177,3.293646,2.891843,5.838948
10 Aug 2024 03:10:00.000,4795.002731,-4923.191524,280.896107,2.976320,3.231525,5.831171
10 Aug 2024 03:11:00.000,4963.805289,-4719.390223,629.890125,2.648852,3.559844,5.797688
10 Aug 2024 03:12:00.000,5112.688797,-4496.264691,976.107417,2.312576,3.875443,5.738647
10 Aug 2024 03:13:00.000,5241.165366,-4254.617824,1318.021764,1.968849,4.177007,5.654309
10 Aug 2024 03:14:00.000,5348.829311,-3995.329905,1654.125915,1.619053,4.463271,5.545045
10 Aug 2024 03:15:00.000,5435.358271,-3719.355458,1982.938232,1.264584,4.733028,5.411337
10 Aug 2024 03:16:00.000,5500.513986,-3427.719796,2303.009222,0.906847,4.985126,5.253775
10 Aug 2024 03:17:00.000,5544.142743,-3121.515256,2612.927924,0.547253,5.218482,5.073052
10 Aug 2024 03:18:00.000,5566.175480,-2801.897146,2911.328134,0.187214,5.432082,4.869966
10 Aug 2024 03:19:00.000,5566.627555,-2470.079413,3196.894423,-0.171869,5.624986,4.645412
10 Aug 2024 03:20:00.000,5545.598190,-2127.330051,3468.367938,-0.528604,5.796333,4.400380
10 Aug 2024 03:21:00.000,5503.269584,-1774.966268,3724.551950,-0.881616,5.945344,4.135949
10 Aug 2024 03:22:00.000,5439.905697,-1414.349421,3964.317130,-1.229557,6.071327,3.853286
10 Aug 2024 03:23:00.000,5355.850739,-1046.879754,4186.606530,-1.571101,6.173678,3.553637
10 Aug 2024 03:24:00.000,5251.527333,-673.990943,4390.440236,-1.904959,6.251888,3.238323
10 Aug 2024 03:25:00.000,5127.434400,-297.144483,4574.919696,-2.229880,6.305539,2.908733
10 Aug 2024 03:26:00.000,4984.144744,82.176073,4739.231673,-2.544652,6.334312,2.566320
10 Aug 2024 03:27:00.000,4822.302377,462.470988,4882.651837,-2.848114,6.337989,2.212595
10 Aug 2024 03:28:00.000,4642.619571,842.230313,5004.547952,-3.139153,6.316448,1.849116
10 Aug 2024 03:29:00.000,4445.873674,1219.939935,5104.382668,-3.416712,6.269671,1.477485
10 Aug 2024 03:30:00.000,4232.903685,1594.087662,5181.715885,-3.679795,6.197740,1.099341
10 Aug 2024 03:31:00.000,4004.606614,1963.169343,5236.206699,-3.927464,6.100842,0.716351
10 Aug 2024 03:32:00.000,3761.933646,2325.694975,5267.614899,-4.158852,5.979262,0.330204
10 Aug 2024 03:33:00.000,3505.886113,2680.194789,5275.802029,-4.373156,5.833387,-0.057400
10 Aug 2024 03:34:00.000,3237.511306,3025.225278,5260.731998,-4.569645,5.663707,-0.444750
10 Aug 2024 03:35:00.000,2957.898130,3359.375151,5222.471239,-4.747665,5.470806,-0.830140
10 Aug 2024 03:36:00.000,2668.172634,3681.271183,5161.188415,-4.906632,5.255367,-1.211870
10 Aug 2024 03:37:00.000,2369.493428,3989.583939,5077.153679,-5.046044,5.018167,-1.588258
10 Aug 2024 03:38:00.000,2063.047001,4283.033340,4970.737477,-5.165475,4.760074,-1.957645
10 Aug 2024 03:39:00.000,1750.042977,4560.394063,4842.408922,-5.264580,4.482045,-2.318402
10 Aug 2024 03:40:00.000,1431.709296,4820.500734,4692.733719,-5.343093,4.185120,-2.668938
10 Aug 2024 03:41:00.000,1109.287383,5062.252907,4522.371678,-5.400830,3.870422,-3.007709
10 Aug 2024 03:42:00.000,784.027279,5284.619797,4332.073801,-5.437689,3.539150,-3.333222
10 Aug 2024 03:43:00.000,457.182787,5486.644747,4122.678972,-5.453646,3.192575,-3.644041
10 Aug 2024 03:44:00.000,130.006635,5667.449420,3895.110260,-5.448761,2.832035,-3.938795
10 Aug 2024 03:45:00.000,-196.254318,5826.237679,3650.370850,-5.423169,2.458932,-4.216187
10 Aug 2024 03:46:00.000,-520.363822,5962.299159,3389.539618,-5.377088,2.074723,-4.474992
10 Aug 2024 03:47:00.000,-841.100898,6075.012494,3113.766380,-5.310810,1.680916,-4.714071
10 Aug 2024 03:48:00.000,-1157.264402,6163.848200,2824.266819,-5.224703,1.279065,-4.932368
10 Aug 2024 03:49:00.000,-1467.677487,6228.371191,2522.317126,-5.119209,0.870761,-5.128923
10 Aug 2024 03:50:00.000,-1771.191930,6268.242923,2209.248378,-4.994840,0.457629,-5.302867
10 Aug 2024 03:51:00.000,-2066.692318,6283.223143,1886.440666,-4.852176,0.041321,-5.453435
10 Aug 2024 03:52:00.000,-2353.100080,6273.171255,1555.317014,-4.691865,-0.376495,-5.579963
10 Aug 2024 03:53:00.000,-2629.377345,6238.047270,1217.337104,-4.514616,-0.794135,-5.681893
10 Aug 2024 03:54:00.000,-2894.530615,6177.912359,873.990843,-4.321198,-1.209911,-5.758776
10 Aug 2024 03:55:00.000,-3147.614235,6092.928986,526.791795,-4.112437,-1.622136,-5.810272
10 Aug 2024 03:56:00.000,-3387.733665,5983.360625,177.270505,-3.889209,-2.029132,-5.836155
10 Aug 2024 03:57:00.000,-3614.048522,5849.571071,-173.032240,-3.652443,-2.429234,-5.836311
10 Aug 2024 03:58:00.000,-3825.775395,5692.023322,-522.572213,-3.403109,-2.820800,-5.810739
10 Aug 2024 03:59:00.000,-4022.190425,5511.278061,-869.808546,-3.142220,-3.202218,-5.759552
10 Aug 2024 04:00:00.000,-4202.631633,5307.991726,-1213.210528,-2.870826,-3.571910,-5.682974
10 Aug 2024 04:01:00.000,-4366.500998,5082.914178,-1551.264350,-2.590008,-3.928340,-5.581345
10 Aug 2024 04:02:00.000,-4513.266279,4836.885978,-1882.479780,-2.300876,-4.270021,-5.455112
10 Aug 2024 04:03:00.000,-4642.462568,4570.835281,-2205.396730,-2.004565,-4.595522,-5.304831
10 Aug 2024 04:04:00.000,-4753.693579,4285.774354,-2518.591696,-1.702227,-4.903472,-5.131165
10 Aug 2024 04:05:00.000,-4846.632673,3982.795744,-2820.684028,-1.395030,-5.192567,-4.934879
10 Aug 2024 04:06:00.000,-4921.023600,3663.068087,-3110.342024,-1.084152,-5.461575,-4.716839
10 Aug 2024 04:07:00.000,-4976.680984,3327.831605,-3386.288791,-0.770776,-5.709342,-4.478006
10 Aug 2024 04:08:00.000,-5013.490529,2978.393277,-3647.307883,-0.456088,-5.934799,-4.219433
10 Aug 2024 04:09:00.000,-5031.408958,2616.121727,-3892.248656,-0.141269,-6.136960,-3.942259
10 Aug 2024 04:10:00.000,-5030.463687,2242.441839,-4120.031345,0.172507,-6.314936,-3.647707
10 Aug 2024 04:11:00.000,-5010.752240,1858.829115,-4329.651823,0.484078,-6.467930,-3.337074
10 Aug 2024 04:12:00.000,-4972.441399,1466.803811,-4520.186025,0.792297,-6.595248,-3.011731
10 Aug 2024 04:13:00.000,-4915.766113,1067.924864,-4690.794026,1.096040,-6.696295,-2.673112
10 Aug 2024 04:14:00.000,-4841.028149,663.783642,-4840.723740,1.394205,-6.770585,-2.322709
10 Aug 2024 04:15:00.000,-4748.594516,255.997536,-4969.314236,1.685720,-6.817737,-1.962066
10 Aug 2024 04:16:00.000,-4638.895655,-153.796577,-5075.998651,1.969542,-6.837482,-1.592774
10 Aug 2024 04:17:00.000,-4512.423405,-563.948969,-5160.306693,2.244668,-6.829663,-1.216461
10 Aug 2024 04:18:00.000,-4369.728764,-972.803778,-5221.866709,2.510131,-6.794231,-0.834785
10 Aug 2024 04:19:00.000,-4211.419448,-1378.705769,-5260.407325,2.765007,-6.731256,-0.449430
10 Aug 2024 04:20:00.000,-4038.157253,-1780.007111,-5275.758645,3.008418,-6.640916,-0.062093
10 Aug 2024 04:21:00.000,-3850.655250,-2175.074151,-5267.852995,3.239533,-6.523504,0.325518
10 Aug 2024 04:22:00.000,-3649.674808,-2562.294148,-5236.725225,3.457574,-6.379424,0.711693
