"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
10 Aug 2024 22:32:00.000,-2340.285208,3973.505999,-5103.242480,-6.806776,-2.194922,1.412486
10 Aug 2024 22:33:00.000,-2743.853096,3834.959193,-5007.307337,-6.640895,-2.421857,1.784176
10 Aug 2024 22:34:00.000,-3136.648516,3683.064428,-4889.298630,-6.447812,-2.639731,2.148001
10 Aug 2024 22:35:00.000,-3517.061752,3518.387088,-4749.736574,-6.228292,-2.847825,2.502357
10 Aug 2024 22:36:00.000,-3883.532303,3341.534789,-4589.236396,-5.983211,-3.045452,2.845682
10 Aug 2024 22:37:00.000,-4234.555371,3153.155176,-4408.505624,-5.713549,-3.231964,3.176463
10 Aug 2024 22:38:00.000,-4568.688129,2953.933592,-4208.340968,-5.420389,-3.406753,3.493240
10 Aug 2024 22:39:00.000,-4884.555733,2744.590638,-3989.624808,-5.104915,-3.569252,3.794619
10 Aug 2024 22:40:00.000,-5180.857059,2525.879632,-3753.321304,-4.768400,-3.718938,4.079270
10 Aug 2024 22:41:00.000,-5456.370137,2298.583970,-3500.472146,-4.412208,-3.855331,4.345938
10 Aug 2024 22:42:00.000,-5709.957269,2063.514405,-3232.191961,-4.037783,-3.978000,4.593448
10 Aug 2024 22:43:00.000,-5940.569789,1821.506243,-2949.663401,-3.646647,-4.086558,4.820709
10 Aug 2024 22:44:00.000,-6147.252467,1573.416479,-2654.131927,-3.240392,-4.180668,5.026719
10 Aug 2024 22:45:00.000,-6329.147523,1320.120866,-2346.900323,-2.820674,-4.260042,5.210570
10 Aug 2024 22:46:00.000,-6485.498243,1062.510945,-2029.322948,-2.389204,-4.324443,5.371452
10 Aug 2024 22:47:00.000,-6615.652173,801.491026,-1702.799770,-1.947745,-4.373682,5.508654
10 Aug 2024 22:48:00.000,-6719.063886,537.975147,-1368.770190,-1.498101,-4.407623,5.621573
10 Aug 2024 22:49:00.000,-6795.297303,272.884004,-1028.706701,-1.042111,-4.426180,5.709711
10 Aug 2024 22:50:00.000,-6844.027563,7.141881,-684.108395,-0.581642,-4.429321,5.772678
10 Aug 2024 22:51:00.000,-6865.042432,-258.326434,-336.494354,-0.118580,-4.417061,5.810198
10 Aug 2024 22:52:00.000,-6858.243240,-522.598712,12.603044,0.345177,-4.389468,5.822105
10 Aug 2024 22:53:00.000,-6823.645354,-784.758341,361.644885,0.807726,-4.346663,5.808347
10 Aug 2024 22:54:00.000,-6761.378170,-1043.897346,709.092497,1.267171,-4.288813,5.768984
10 Aug 2024 22:55:00.000,-6671.684635,-1299.119383,1053.414238,1.721625,-4.216138,5.704189
10 Aug 2024 22:56:00.000,-6554.920295,-1549.542679,1393.092245,2.169222,-4.128904,5.614250
10 Aug 2024 22:57:00.000,-6411.551876,-1794.302928,1726.629124,2.608124,-4.027426,5.499560
10 Aug 2024 22:58:00.000,-6242.155398,-2032.556117,2052.554556,3.036527,-3.912066,5.360628
10 Aug 2024 22:59:00.000,-6047.413839,-2263.481285,2369.431773,3.452671,-3.783230,5.198064
10 Aug 2024 23:00:00.000,-5828.114347,-2486.283204,2675.863894,3.854844,-3.641370,5.012586
10 Aug 2024 23:01:00.000,-5585.145027,-2700.194968,2970.500085,4.241395,-3.486977,4.805011
10 Aug 2024 23:02:00.000,-5319.491298,-2904.480497,3252.041508,4.610732,-3.320587,4.576254
10 Aug 2024 23:03:00.000,-5032.231848,-3098.436928,3519.247054,4.961338,-3.142773,4.327324
10 Aug 2024 23:04:00.000,-4724.534202,-3281.396909,3770.938808,5.291772,-2.954144,4.059318
10 Aug 2024 23:05:00.000,-4397.649916,-3452.730768,4006.007245,5.600674,-2.755346,3.773417
10 Aug 2024 23:06:00.000,-4052.909425,-3611.848566,4223.416120,5.886775,-2.547057,3.470882
10 Aug 2024 23:07:00.000,-3691.716556,-3758.202017,4422.207035,6.148899,-2.329988,3.153046
10 Aug 2024 23:08:00.000,-3315.542742,-3891.286281,4601.503667,6.385969,-2.104876,2.821311
10 Aug 2024 23:09:00.000,-2925.920947,-4010.641615,4760.515628,6.597011,-1.872487,2.477139
10 Aug 2024 23:10:00.000,-2524.439344,-4115.854876,4898.541949,6.781160,-1.633607,2.122047
10 Aug 2024 23:11:00.000,-2112.734755,-4206.560884,5014.974175,6.937661,-1.389048,1.757601
10 Aug 2024 23:12:00.000,-1692.485891,-4282.443629,5109.299039,7.065872,-1.139638,1.385406
10 Aug 2024 23:13:00.000,-1265.406420,-4343.237316,5181.100732,7.165270,-0.886222,1.007104
10 Aug 2024 23:14:00.000,-833.237888,-4388.727265,5230.062734,7.235450,-0.629657,0.624363
10 Aug 2024 23:15:00.000,-397.742527,-4418.750635,5255.969207,7.276127,-0.370815,0.238869
10 Aug 2024 23:16:00.000,39.304024,-4433.196990,5258.705947,7.287140,-0.110570,-0.147678
10 Aug 2024 23:17:00.000,476.120056,-4432.008702,5238.260890,7.268447,0.150193,-0.533574
10 Aug 2024 23:18:00.000,910.925141,-4415.181178,5194.724164,7.220132,0.410590,-0.917117
10 Aug 2024 23:19:00.000,1341.947486,-4382.762929,5128.287691,7.142400,0.669736,-1.296618
10 Aug 2024 23:20:00.000,1767.431245,-4334.855461,5039.244340,7.035577,0.926751,-1.670403
10 Aug 2024 23:21:00.000,2185.643763,-4271.613000,4927.986639,6.900110,1.180758,-2.036824
10 Aug 2024 23:22:00.000,2594.882722,-4193.242052,4795.005041,6.736562,1.430890,-2.394267
10 Aug 2024 23:23:00.000,2993.483156,-4100.000793,4640.885765,6.545615,1.676293,-2.741155
10 Aug 2024 23:24:00.000,3379.824311,-3992.198289,4466.308211,6.328061,1.916126,-3.075959
10 Aug 2024 23:25:00.000,3752.336321,-3870.193559,4272.041964,6.084803,2.149565,-3.397203
10 Aug 2024 23:26:00.000,4109.506660,-3734.394471,4058.943402,5.816849,2.375806,-3.703472
10 Aug 2024 23:27:00.000,4449.886362,-3585.256483,3827.951920,5.525308,2.594067,-3.993415
10 Aug 2024 23:28:00.000,4772.095974,-3423.281222,3580.085793,5.211388,2.803591,-4.265753
10 Aug 2024 23:29:00.000,5074.831205,-3249.014919,3316.437680,4.876386,3.003649,-4.519287
10 Aug 2024 23:30:00.000,5356.868276,-3063.046693,3038.169814,4.521687,3.193541,-4.752899
10 Aug 2024 23:31:00.000,5617.068921,-2866.006688,2746.508874,4.148755,3.372600,-4.965559
10 Aug 2024 23:32:00.000,5854.385031,-2658.564077,2442.740581,3.759131,3.540192,-5.156329
10 Aug 2024 23:33:00.000,6067.862926,-2441.424937,2128.204028,3.354421,3.695721,-5.324369
10 Aug 2024 23:34:00.000,6256.647224,-2215.329985,1804.285777,2.936294,3.838629,-5.468938
10 Aug 2024 23:35:00.000,6419.984306,-1981.052211,1472.413746,2.506472,3.968399,-5.589398
10 Aug 2024 23:36:00.000,6557.225350,-1739.394383,1134.050918,2.066725,4.084556,-5.685218
10 Aug 2024 23:37:00.000,6667.828930,-1491.186451,790.688887,1.618861,4.186668,-5.755977
10 Aug 2024 23:38:00.000,6751.363168,-1237.282861,443.841286,1.164722,4.274351,-5.801361
10 Aug 2024 23:39:00.000,6807.507424,-978.559762,95.037112,0.706174,4.347266,-5.821172
10 Aug 2024 23:40:00.000,6836.053530,-715.912143,-254.186010,0.245099,4.405124,-5.815321
10 Aug 2024 23:41:00.000,6836.906548,-450.250895,-602.288612,-0.216613,4.447684,-5.783835
10 Aug 2024 23:42:00.000,6810.085064,-182.499800,-947.736164,-0.677070,4.474758,-5.726852
10 Aug 2024 23:43:00.000,6755.721004,86.407529,-1289.005838,-1.134386,4.486207,-5.644623
10 Aug 2024 23:44:00.000,6674.058984,355.530755,-1624.593226,-1.586692,4.481945,-5.537512
10 Aug 2024 23:45:00.000,6565.455193,623.925965,-1953.018968,-2.032139,4.461938,-5.405990
10 Aug 2024 23:46:00.000,6430.375809,890.648845,-2272.835275,-2.468911,4.426208,-5.250636
10 Aug 2024 23:47:00.000,6269.394964,1154.757869,-2582.632310,-2.895228,4.374826,-5.072137
10 Aug 2024 23:48:00.000,6083.192264,1415.317495,-2881.044403,-3.309355,4.307920,-4.871278
10 Aug 2024 23:49:00.000,5872.549873,1671.401369,-3166.756075,-3.709609,4.225669,-4.648945
10 Aug 2024 23:50:00.000,5638.349171,1922.095500,-3438.507831,-4.094367,4.128305,-4.406118
10 Aug 2024 23:51:00.000,5381.567011,2166.501424,-3695.101715,-4.462070,4.016114,-4.143868
10 Aug 2024 23:52:00.000,5103.271576,2403.739330,-3935.406592,-4.811234,3.889432,-3.863351
10 Aug 2024 23:53:00.000,4804.617875,2632.951142,-4158.363134,-5.140451,3.748646,-3.565803
10 Aug 2024 23:54:00.000,4486.842870,2853.303543,-4362.988487,-5.448398,3.594195,-3.252536
10 Aug 2024 23:55:00.000,4151.260279,3063.990947,-4548.380609,-5.733840,3.426565,-2.924931
10 Aug 2024 23:56:00.000,3799.255067,3264.238376,-4713.722240,-5.995637,3.246289,-2.584432
10 Aug 2024 23:57:00.000,3432.277642,3453.304273,-4858.284510,-6.232748,3.053947,-2.232540
10 Aug 2024 23:58:00.000,3051.837800,3630.483205,-4981.430149,-6.444237,2.850164,-1.870806
10 Aug 2024 23:59:00.000,2659.498420,3795.108471,-5082.616298,-6.629270,2.635606,-1.500826
11 Aug 2024 00:00:00.000,2256.868958,3946.554589,-5161.396902,-6.787128,2.410981,-1.124229

